created,user,header,content,sentiment,theme1,da
2021.03.09 04:44,탄탄한전사,안녕하세요 ! 하핳,안녕하세요 자유 게사판 테스트입니다,0,기타,의견
2021.03.09 04:17,STOVE152154720,로아 캐릭한번 커마해봤습니다,,0,기타,의견
2021.03.09 03:10,STOVE161537634713412,로아 점핑한 사람 살려줏매,저번에 로아했을때 애니츠 하고 막 거인 관련된 퀘스트 하고항해에서 너무 힘들어가지고 접었는데점핑에 건슬링거까지 나왔데서 다시 복귀했는데요..막 이것저것 엄청 주네요..실링도 주고 빨간색 좋아보이는 장비도 주고 막 귀고리도 주는데 이거 그냥 계속 끼면 되는건가요?그리고 막 재련같은거 12단계? 로 올려주는 영롱한 뭐시깽이 받았는데 이거 막쓰먼 안되는건가요?다시 복귀하니까 그렇게 안어려울줄 알았는데..생각보다 좀 많이 어렵네요...,0,캐릭터,질문
2021.03.09 02:50,STOVE85749785,쌀먹들이 메난민 유튜버들에게 팩폭디스 처먹는 이유 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,0,기타,의견
2021.03.09 02:42,STOVE82891653,지금 복귀하려고 다운로드중인데,처음 로아가 나오고 3~4개월 진행했고 &nbsp;그때 아이템레벨이 기억하기론 525? (주간레이드? 계속뜀) 였습니다지금 새로 하려고 &nbsp;유튜브 영상 보는데 템레벨이 1000이 넘더라구요.저위의 캐릭으로 얼마나해야 뭘해야 1000넘을수있을까요?아님 새로 키우는것도 괜찮을까요?,0,캐릭터,질문
2021.03.09 02:34,STOVE161534385352500,소문듣고온 신규 유저 입니다,게임을 &nbsp;점핑권을 사용하지 않고 처음부터 스토리를 보며 즐기고 싶은대 915까지 올리는대 얼마나 걸릴까요?? 슈퍼익스프레스를 할려면 915까지 올려야 된다고 해서요.,0,캐릭터,질문
2021.03.09 02:27,STOVE85749785,로아 유튜버들이 메난민 유튜버에게 개발리는 이유 ㅋㅋㅋ,영상제작 수준이 틀린닼ㅋㅋㅋ빵빵터진닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ로아 유명유튜버들 실시간시청자수 50-200명메난민 유튜버들 실시간 시청자수 2000명대 ㅋㅋㅋㅋ내가 빛강선이라면 리니지M처럼 뒤로 메난민유튜버들 지원한다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,기타,의견
2021.03.09 11:40,딸기냠냠챱,안녕하세요!!!뉴비에요!!!!첫인사!!!,로아 어르신들께 첫인사 올립니다. / (__)＼로아 베타부터 알고있었는데 사정이 여의치 않아 못하고메난민분들 덕분에 다시 로아가 떠서 오게 됐어요^^ (메난민 땡뀨~)현재 전체적으로 세계관이며 캐릭정보 훑어봤구요.자게에 검색 좀 해서 여러 정보 수집하고 있습니다.아이온만큼 오래할수 있는 게임이었으면 좋겠네요~,0,캐릭터,건의
2021.03.09 11:24,베타테스트,복주머니 교환 늘려줘 ㅠㅠ 복주머니 교환 늘려줘 ㅠㅠ 복주머니 교환 늘려줘 ㅠㅠ 복주머니 교환 늘려줘 ㅠㅠ 복주머니 교환 늘려줘 ㅠㅠ,한캐릭만되는줄알고 3천개넘개남았는데 ㅠㅠ,-1,캐릭터,의견
2021.03.09 11:18,152059486,★현재 대리컨들 때문에 많은 논란이 있음★,&nbsp;스마게는 많은 신규/복귀유저가 오는시기인 만큼철저하게 조사하여 깨끗한 게임환경을 만들어야함.막말로 대리컨은 로스트아크 개발자들이 만든 컨텐츠를 도루마무로 만드는 행위임이분이 적은 글을 확인해주세요,0,기타,의견
2021.03.09 11:13,아이유dlwlrma,이륙해도될까요,,0,기타,의견
2021.03.09 11:11,아노오라악,가방.....,,0,기타,의견
2021.03.09 10:54,힐링슬라임,스마일게이트는 언제까지 위법행위를 방조할것인가?,게임산업진흥에 관한 법률 제32조(불법게임물 등의 유통금지 등) ①누구든지 게임물의 유통질서를 저해하는 다음 각 호의 행위를 하여서는 아니 된다.11. 게임물 관련사업자가 승인하지 아니한 방법으로 게임물의 점수ㆍ성과 등을 대신 획득하여 주는 용역의 알선 또는 제공을 업으로 함으로써 게임물의 정상적인 운영을 방해하는 행위제45조(벌칙) 다음 각 호의 어느 하나에 해당하는 자는 2년 이하의 징역 또는 2천만원 이하의 벌금에 처한다.5의2. 제32조제1항제11호를 위반하여 게임물의 정상적인 운영을 방해한 자현행법상 계정을 대여해주고 게임속에서 성과를 내어 이에 대한 용역으로 현금성 재화가 오고가는 대리컨트롤 행위는 엄연한 위법 행위입니다.스마일게이트는 자사의 로스트아크 게임안에서 성행하는 이 위법 행위에 대한 제재를 해야만 합니다.,0,기타,의견
2021.03.09 10:52,160328123,아 점핑권 민증번호당 하나구나....하,하...익스는 그렇다치고 점핑권은 다른계정은 좀 주지 ㅠㅠ신규섭에서하다가 다른섭으로 계정 다른걸로 해볼려했는대....점핑권이 안되다니 ㅠㅠ이러면 기존섭에서만 해야됨?다른서버에서 다시 1부터 키울려니 감당안되것는대익스는 그렇다치고 점핑권은 좀 주지 ㅠㅠ,-1,캐릭터,질문
2021.03.09 10:25,93156951,"뉴비인데....바드한테 점핑권,슈퍼익스 다 줘도 되나요??",뼛속까지 서폿유저라 고민이에요 ㅠ,-1,기타,의견
2021.03.09 10:03,여름의끝,이거 강화확률 이상한거 아닙니까?,"문제의 장비입니다.<img src=""//d3kxs6kpbh59hp.cloudfront.net/community/COMMUNITY/1964330df3234b8b897f901d7f2d62fd/d78df2a3687c4709b3cce056cca6ce58_1615251220.png"" style=""width: auto;"" class=""fr-fic fr-dib"">17 영웅장비에서 계승을 한후 9강갈때 장기 100이었는지만 정확하게 기억이 안나는데, 그때 장기백이었으면 아직까지 장인의 기운을 제외하고 한번도 강화에 성공하지 못한 장비입니다.이번에 이벤트로 주는 야금술이랑 숨결도 좀 넣어서여기까지 가는데 실수로 이벤트 야금술 누르지 못한 한번을 제외하면모두 25~ 50사이의 성공확률이었는데도 불구하고 단 한번도 성공하지 않았습니다.보조제도 더 넣어서 높을때에는 50퍼센트에 육박하는 확률이었음에도 불구하고 20연속 이상,만약 9강때도 장기였으면 30연속 강화가 실패한 장비이고 아직까지 한번도 강화가 성공하지 못한 장비입니다.이쯤되니깐 장비에 문제가 있는게 아닌가 생각이 들 수 밖에 없어서 글 써봅니다.",0,기타,의견
2021.03.09 10:01,SKTT1페이커,남자 커마알려준다,,0,기타,의견
2021.03.09 09:49,그냥그냥사람,추천좀..,직업 추천좀요..난이도는 중간쯤 원거리 근거리는 상관 없어요,0,캐릭터,의견
2021.03.09 09:49,SKTT1페이커,4.0사라고,어?재련안할래? 니말고 매플유저사라고,0,기타,질문
2021.03.09 09:35,그니에요,로아 2틀째인 초보입니다,레벨 28인 유저입니다영광의벽을 깻는데 그 이후로 점핑을 하면 좋을가요?제가 처음인지라 퀘스트 깨면서 알아가고 싶어서점핑을 안하고 50까지 키워 볼려고 하는데 ㅜㅜ괜찮을가요?ㅜ,-1,캐릭터,질문
2021.03.09 09:14,STOVE74811865,로헨델 나올때쯤에 잠깐 하고 접었다가 다시 시작하는중인데요,전에 탬 강화해서 841까지 맞춘 워로드인데요가이드 영상보니 신규는 상자에서 견습용탬 900짜리인가? 받고 시작하는것 같더라구요그러면.. 841인 저는 전에쓰던탬을 계속 강화해서 900까지 도달해야하는건가요?플레티넘 필드도 이제 다른입장권이 잇어야 갈수잇던데.. 이 입장권은 어떻게 얻나요? 채집도구를 만들려면 키트가 필요하던데 이건 또 어떻게 구하는건가요? 던전들도 수두룩하고.. 그냥 막막합니다. 예전보다 더 복잡해진 느낌이네요,0,레이드,질문
2021.03.09 08:45,Gricx,개발자팀 분들 여 워로드도 빨리..,수급하여 주십시영~,0,기타,의견
2021.03.09 14:04,강고석,"로아감상 ""부조리보다는 부조화가 괜찮은것 아니겠습니까""",로아의 급부상이 의외기는 합니다.아마 게임초창기 때 크리스마스 아바타까지 별로인걸 보면서 차라리 유저한테 디자인을 맡기는 형식으로 대회라도 열지라는 생각하면서접었던 기억이 납니다.이번에 다시 오면서 로아에서 가장 하고싶은일은 영지꾸미기라고 생각해요알비온 온라인에서도 제법 재밌게 했던 컨텐츠인지라 기대가 됩니다.단지 초창기에 문제가 되었던 흩뿌려진 컨텐츠를 유지하는 방식이 온전히 스펙업에만 귀속시킨 방향성은전투를 제외한 컨텐츠를 사실상 버리고 껍데기만 남겼다고 생각하게 만들었습니다.최고의 게임인가라고 생각하면 의문을 가질수 있지만 한국에서 드물게도 비지니스 모델에 함몰되지 않은게임이기에 유저들이 몰렸다고 생각합니다.로스트아크의 전체적인 감상평은 구현을 제대로 못해 부조화가 일어났다면국내를 대표하는 롤플레잉 게임들의 대다수는 기획단계부터 물건을 팔기위해 악의적으로 허들을 올리고 상품을 찾게 만들기 때문입니다.로아가 차선이라면 최근에 논란이 나고 있는 많은 대형게임들은 최악에 가깝다고 생각합니다.여기에 더해서 라이브 서비스를 하는 이유중에 하나인 립서비스 하나만큼은 세계 어디를 뒤져봐도 꿀리지 않을정도로최고가 아닌가 생각합니다. 당장은 여력이 부족해서 구현할수 없는 개발의 아쉬움을 날려버릴만큼의 립서비스는 상처받은게이머들에게 안식을 주기에 충분했고 지표와 투자자들의 눈치만 보던 회사들에게 모범답안을 보여준게 아닌가 하는 생각이 듭니다.부디 제 영지가 이뻐질 때 까지핵앤슬래쉬 느낌의 발가락정도라도 느끼기 위해 도전하는 신속인파 세팅이 정상궤도에 오를 때 까지오래오래 해먹었으면 하는 바람이 있습니다.,0,버그,의견
2021.03.09 13:48,타마카치나노하,영지 상인 사하가,기본 상인 이였던가요? 아니면 모험의서로 상인단을 받아야했던가요?그리고 혹시 전설 빌헬름 가격 아시는분은 알려주시면 감사하겟습니다,0,기타,질문
2021.03.09 13:44,아노오라악,돌 세공할때 어떤 거 있는게 좋나요,돌 세공하는데 돌마다 들어있는게 달라서 뭘 세공하면 좋은지 모르겠어요,0,기타,건의
2021.03.09 13:40,코프7,스트라이커로 복귀하겠지만 클래식한 검사가 나왔으면 좋겠습니다.,"시즌1때 버서커로 시작했습니다. 상남자 대검 간지를 여실히 느껴 좋았습니다.하지만 클래식한 검사가 그리워 지더군요.이번 스트라이크 출시때 복귀할 생각이지만남자의 로망은 클래식한 한손검을 든 검사가 아니겠습니까?한손검 간지 때문에 홀리나이트도 육성해봤지만, 서폿의 포지션이 강한느낌에 실망했습니다.검사 출시를 기다리겠습니다. 감사합니다.",-1,기타,질문
2021.03.09 13:37,딸기천사,뉴비인데 어떤 직업이 제일 좋은가요?,,0,기타,의견
2021.03.09 13:28,STOVE161540675990311,직업 추천해주세용,캐릭터 생성창인데 처음 캐릭터 뭐가 좋을지 모르겠네욤 ;ㅅ; 암살자언니 잘생겼는데 암살자 괜츈나영 다른거 더 괜찮은거 있으면 추천좀!,0,캐릭터,건의
2021.03.09 13:14,유해월,여러분들의 나이와 취향은 어떤가요?,"안녕하세요. 2021 로스트아크 공모전 캐릭터부문에 참가할 예정인 뉴비입니다.바로 본론으로 들어가 로아 유저 여러분들의 나이대와 취향은 &nbsp;어떤가요?로스트아크 공모전은 로스트아크를 플레이하는 유저들의 좋아요 수를 통해 본선에 진출하고, 또 순위가 결정되는 방식입니다. 또한, 그렇게 대상을 받게 된 캐릭터 의복은 실제 차후 출시가 된다고 하니 더욱이 유저분들의 취향에 맞는 의상을 디자인 해보는 것이 좋을 것같아 이렇게 글을 올리게 되었습니다.괜찮으시다면 본인의 나이대(20대 혹은 30대 등으로 뭉틍그려서 답변해주세요!)와 본인이 가장 즐겨쓰는 캐릭터의의상이 어떤 의상인지 알려주신다면 많은 로아 유저분들의 취향에 맞는 의상을 디자인하도록 하겠습니다!또한, 이런 캐릭터 의상이 있으면 좋을거같다라는 의견도 있으시다면 알려주신다면 참고하도록 하겠습니다.긴 글 읽어주셔서 감사합니다.",0,캐릭터,질문
2021.03.09 13:00,스마드본,게임 안켜고 내 캐릭터 보기,로아는 게임 안들가고 내 캐릭터 보는 그런게 없나요 ㅠㅠ끼고있는 템 목록이라던지캐릭터 외형이나 끼고있는 압타라던지그런거 볼 수 있으면 좋겠어요 ㅠㅠ,-1,캐릭터,질문
2021.03.09 12:27,훈삐,점핑권 어떻게 써요?? 방금 캐릭터 만든 뉴비 입니다,이벤트 페이지에서 받긴 받았는데 인벤토리에도 안보이고 어떻게 사용하는지 모르겟어요 ㅠㅠ,-1,기타,의견
2021.03.09 12:15,STOVE161534391078112,키보드조작해주면 진짜좋겠다,조작너무불편해ㅐ,-1,기타,의견
2021.03.09 12:15,힐링슬라임,메난민분들 로아 인벤으로 가세요,로아공홈 게시판은 망했어요.로아인벤 여기가 활성화 되어있으니인벤으로ㄱㄱ,-1,기타,의견
2021.03.09 12:08,신선일_TR,룩딸하기 좋은 남캐가 뭐에요?,ONLY 남캐만..잘 모르겠어서 스카우터랑 홀리나이트 생각하고있긴한데...스트라이커 나오고 시작할까요메난민입니다.,0,캐릭터,질문
2021.03.09 12:06,우리엘부캐,메난민입니다 반갑습니다,메이플 똥겜 로아 찬양!!,0,기타,의견
2021.03.09 12:03,littleliar,월영석이 안들어옵니다,이번에 복귀해서 봤는데 월영석이 들어있는 경이로운 성장 지원 상자가 어느 캐릭터에는 있고 어느 캐릭터에는 없더라구요예전에 점핑 해둔 캐릭터는 들어오지 않았고이번에 점핑 한 캐릭터는 발송됨을 확인했습니다어제 새롭게 915찍고 페이튼 진행한 캐릭터는 발송됐구요(점핑x)915찍고 페이튼 진행하지 않았던 캐릭터는 오늘 진행하고 발송 유무를 확인할 생각입니다복귀퀘스트 하면 보내줄까 했는데 쌩제련을 해도 보내주지 않더라구요캐릭터별 차이라면 예전에 페이튼진행을 했냐 하지 않았냐 인듯 한데못받은 캐릭터들도 추가지급 해줬으면 하네요 ㅜ,-1,캐릭터,의견
2021.03.09 11:58,뭬난민,컴사양좀 봐주세요 - 램 16기가랑 8기가 차이 많이 나나요?,"﻿로아 처음시작하면 초반렉, 사람많은곳, 몹많이나오는 던전 등 가면 렉이 엄청납니다.<br>가끔은 멈췄다가 팅길때도 있고, 로딩도 느려요..램8이나 16사서 끼우면 좀 괜찮아질까요??지인말로는 메모리가 낮아서 그런데, 메모리 높혀도 엄청 좋아지진 않을거라는데...컴 산지도 2년 반도안된 상태구요, 컴을 다시사거나 할 형편은 안됩니당..﻿<img class=""fr-fic fr-dib"" style=""width: auto;"" src=""//d3kxs6kpbh59hp.cloudfront.net/community/COMMUNITY/a3f6305e21454cb7907f0bb4d0df4b56/42a0d2a728f24481a10104d2fe2cc98d_1615258790.png"">",0,버그,질문
2021.03.09 16:32,겨울하늘바람,도대체 보스러시 입장권은 어디에서 구할 수 있는건가요 ?,"자꾸 카던 돌라고 하는데카던에는 시련의회랑이랑 뭐 큐브 입장권 밖에 없고,파티 매칭 신청해도 맺어지지도 않는데요 ,,,,,,,,가이드 퀘스트 하려면 보스러시 입장권이 있어야 되는데도대체 이거 어디서 구할 수 있는거에요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ? 30분째 헤매고 있네요",-1,기타,질문
2021.03.09 16:28,소망2,처음하는유저가 제일하기 편한캐릭은요?,설명좀해주세요,0,기타,의견
2021.03.09 16:17,STOVE161426143308612,뉴비 부캐 질문있습니다,"첫 캐릭터 점핑으로 1050까지 키우고있는데, 영광의벽 스토리가 그렇게 꿀잼이라길래 같은 서버에 부캐 키우면서 보고있습니다<br><br>그 아단인가 걔가 자꾸 막타 가져가서 남자 악마랑 싸우고 그 스토리가 영광의벽 스토리 맞나요??하루에 5시간씩 일주일정도 하고있는데 복귀패키지 33000원 사는게 좋을까요<br><br>",0,캐릭터,질문
2021.03.09 16:11,킨양,운영 뭣같이 하고 있네. 빛은 뭔 빛이여,이건 뭐 캐쉬가 자꾸 불어나요!! 하는 어그로성 문의를 해야되냐?처음부터 양식을 제대로 띄워놓던가 암것도 안써놓고 복구해달라고 하니까 양식 보내주는데로 다시 쓰라고?로그 기록 따서 내가 뭔 템을 복구해달라는지 이미 파악했으면서 다시 쓰라고?그게 그래서 2월 1일에 시작한게 아직도 끝이 안보이네?,0,캐릭터,질문
2021.03.09 15:59,힐링슬라임,스마일게이트는 자사 게임내의 위법행위를 제재해야 합니다,게임산업진흥에 관한 법률 제32조(불법게임물 등의 유통금지 등) ①누구든지 게임물의 유통질서를 저해하는 다음 각 호의 행위를 하여서는 아니 된다.11. 게임물 관련사업자가 승인하지 아니한 방법으로 게임물의 점수ㆍ성과 등을 대신 획득하여 주는 용역의 알선 또는 제공을 업으로 함으로써 게임물의 정상적인 운영을 방해하는 행위제45조(벌칙) 다음 각 호의 어느 하나에 해당하는 자는 2년 이하의 징역 또는 2천만원 이하의 벌금에 처한다.5의2. 제32조제1항제11호를 위반하여 게임물의 정상적인 운영을 방해한 자현행법상 계정을 대여해주고 게임속에서 성과를 내어 이에 대한 용역으로 현금성 재화가 오고가는 대리컨트롤 행위는 엄연한 위법 행위입니다.스마일게이트는 자사의 로스트아크 게임안에서 성행하는 이 위법 행위에 대한 제재를 해야만 합니다.,0,기타,의견
2021.03.09 15:54,83236695,몇가지 질문좀 답답해서 미치겠음 . . .,점핑하고 익스? 미션 깨는중인데 일일 에포나 의뢰 3개 하라고 해서 원정대 들어가서 몇가지 수락하고 길찾기 어찌어찌해서 배타고 나가는데 뭐만 하면 배 피쭉쭉 달고 부서지고 퀘스트를 하러갈수가없는데 이미션은 어떻게 꺠는건가여 ..그리구 시작할떄 듀토리얼 다꺳는데 점핑 미션에서는 수행의방 들어가서 배우라고하는데 심화랑 기본이랑 다배 체크 되있는데 퀘스트 완료가 안되요,0,캐릭터,질문
2021.03.09 15:20,STOVE78676_1,lg 그램으로 가끔씩 돌려도 괜찮을까요,2021형 i5그램인데 ssd도 따로 장착 했습니당 !! 가끔씩 밖에나가기 귀찮을때 노트북으로 플레이 가능할까요?,0,기타,질문
2021.03.09 15:16,케로토스,근데 쾌적화 좀 하자.,쾌적화도 좀 됐으면 한다.,0,기타,의견
2021.03.09 15:14,엘루이,무한로딩 걸립니다 살려주세요 ㅠㅠ,"부캐도 접속이 정상적으로 되고 다른곳으로 맵이동해도 정상적으로 로딩이 되는데 ""기에나의 바다""만 맵 이동 했을 때 컴퓨터 시스템에서 띠로링 하는 소리가 나면서 무한로딩이 걸립니다 이벤트뷰어 확인결과 아무 이상 없었고 재부팅해도 소용이 없었습니다.빨리 스토리보고 싶은데 미치겠습니다 도와주세요 ㅠㅠ",-1,버그,의견
2021.03.09 15:13,골드복사,로아식 태권도 화랑 맥,,0,기타,의견
2021.03.09 14:55,CalebK,1랩부터 스토리 보면서 하고싶은데 점핑권/슈퍼 익스프레스 이벤트에서 주는 아이템도 받을 수 있나요?,모코코? 아바타 귀여운데 그것도 받고 싶은데...못받나요?ㅠㅠ,-1,기타,질문
2021.03.09 14:49,STOVE160305466,오늘 시작한 늅인데 시작ㅎㅘ면 잘문,겜 시작화면에 게임시작 옆 점핑성장은 뭔가요??,0,캐릭터,질문
2021.03.09 14:43,직경800mm탄환,게임 설치하는거에도 컴에 영향주나요?,테일즈위버 게임 켜놓고 설치하고있었는데 테일즈위버 응답없음떠버려서 필보놓쳤는데워해머랑 테일즈랑 둘다 동시에 돌렸을때는 별 무리없었는데... 온라인게임이랑 다른건가...,0,기타,의견
2021.03.09 14:31,스마드본,캐시샵에서 파는 신규패키지,33000원짜리 신규유저 전용 패키지가 혜자라던데그게 살수있는 기간이 정해져있나요??이번달에 좀 빠듯해서 담달에 살수있을거같은데 ㅠㅠ,-1,기타,질문
2021.03.09 14:25,STOVE161513809497111,익스권 질문,점핑을 같은 명의 아이디중에 하나만 가능하는데 익스도 같나요?,0,캐릭터,질문
2021.03.09 20:28,STOVE90045164,"점핑권 , 슈퍼익스프레스",점핑권 캐릭터 1명 슈퍼익스프레스1명 해서 총 2명의캐릭터를 점핑할수있는건가요?,0,캐릭터,질문
2021.03.09 20:19,용장,질문] 프로키온 협동항해 선박,"기에나 협동항해는 이제 그만 해도 될 것 같아서프로키온 쪽으로 가야될 것 같은데.프로키온쪽은 어떤 선박이 좋아요?배는 프뉴마 10렙(선원은 아직 맞추지 않음. 계획도 없음.)&nbsp; &nbsp; &nbsp; &nbsp; 에스토크 10렙(푸푸링 유물, 칼스 영웅만 있음.)&nbsp; &nbsp; &nbsp; &nbsp; 아스트레이 10렙(전설 검은이빨 빼고 다 있음.)현재 보유 선박 현황인데, 이벤트 해주 상자가 좀 있어서배 한개 정도는 10렙 더 찍을 수 있는 상황입니다.어떤 선박 추가 하는게 좋을까요? 아니면 에스토크 선원 맞춰서에스토크로 하면 될까요?",0,기타,질문
2021.03.09 20:18,82674809,신규 모험가 특별지원패키지,신규 모험가 특별지원패키지가 안들어오는데 왜그런가용,0,기타,의견
2021.03.09 19:46,11025067,안녕하세요!!! 오늘로 1일차 건슬키우는 뉴비입니다,잘부탁드려요!!!! 허허허허허허카마인섭 키우고있어요,0,기타,의견
2021.03.09 19:23,구슬구슬,2년만에 복귀한 유저입니다 점핑권을 못받고 있어요 ㅠㅠ,제 명의로된 계정 중한개가 최근에 작업장으로 이용 정지당했는데 점핑권 못받나요??ㅠㅠ,-1,캐릭터,질문
2021.03.09 19:02,골드복사,오~~매플드라깔끔하게 정리했네? 이야,첨부터 이래놔야지 &nbsp;4.0도 다밀었네 그래 진작이래나오지 사람조나 애쳐 미네,0,기타,의견
2021.03.09 18:49,STOVE82673047,직업 아무거나 키워도돼요??,오늘 하는 뉴비인데 이제 막 설치완료 했습니다.,0,기타,의견
2021.03.09 18:22,부캐몇개들고잇노,내친구 나중에 2명 할수도있다 같이,행여나 그래된다면 나중에자게 장악해줄게,0,기타,의견
2021.03.09 18:18,160201027,이 빨간점 어케없에요?,들어가서 과거 회상? 했는데도 계속뜨는데 못없에는 건가요?,0,기타,질문
2021.03.09 18:07,갓겜맞겠쥐요,선생님들 신직업출시때 또 점핑이나 익스주나요 ????,선생님들 신직업출시때 또 점핑이나 익스주나요 ????,0,캐릭터,질문
2021.03.09 18:07,무찌무지,다운로드가....ㅠ,요즘 로아 떡상이라 영상보다가 캐릭이 넘 이뻐서 할려고 하는데 다운로드가 7퍼에서 멈췄네요....아! 혹시 지금 로아도 돈 많이 안써도 되나요?한달에 많으면 10~15정도 밖에 못써서....ㅠ방학때면 30까직 가능인데....지금은 돈이 읎네요ㅠㅠㅠ,-1,버그,질문
2021.03.09 17:42,천안곰,리퍼 너프는 언제합니까?,리퍼 볼때마다 박탈감에 잠못이루고 있습니다.도대체 무슨캐릭이 10초마다 다른 특화캐릭 각성기 딜을 쓰고있죠?부식디버프는 왜 12초나 되는거죠?어떤 캐릭은 디버프시간도 3~5초라 그안에 딜 쑤셔박는다고 개고생이란 개고생을 다하는데리퍼는 대충 즉발로 냅다 후려치면 왜 타캐릭 각성기 딜이나오죠?이게 밸런스가 맞다고 생각하십니까?동스팩은 말할것도없고 더낮은 스팩이라도 리퍼라는캐릭은 왜 더 강한가요?딜만쌘것도 아니고 공격모션도 빠르니 공격모션 느린 캐릭들은 도대체 왜있는거죠?느리면 딜이라도 쌔야지 데미지도 약한데 이게 말이 되는건가요?,0,캐릭터,질문
2021.03.09 17:03,살롱말차,점핑권사용,"점핑권을 사용하려는대 패스선택 자체가 안되네요ㅠㅠ계정이라곤 이거 하나고 처음 만든거라 다른대 넘어갔을리도 없고요버그 같은걸까요?재접속을 여러번 했으나 계속 안됩니다ㅠㅠㅠㅠㅠㅠㅠㅠㅠ<img src=""//d3kxs6kpbh59hp.cloudfront.net/community/COMMUNITY/b307624ef68e4fd3916d87086260c7de/01ffc555344d4e6fb83be523fddbdc28_1615276963.jpg"" style=""width: auto;"" class=""fr-fic fr-dib"">",-1,버그,질문
2021.03.09 16:50,세레뉴,로스트아크 재밌나요?,전역하고 찍먹해보려는데재밌나요?,0,기타,질문
2021.03.09 16:44,빵야빵야빵야빵야빵야,점핑권 지금 주는거 쓰면 스트라이커나올때 다시 안주나요??,지금 점핑권 이벤트로 하나주고 17일에 점핑권 &nbsp;또 주나요???,0,캐릭터,질문
2021.03.09 22:11,으하하하하하하하하하하하하,패드로 하기좋은 케릭은?,손목이 안좋아서 패드로 해볼려고 합니다.지점스킬이나 범위스킬 적은거..혹은 그런류 스킬 좀 빼도 크게 약해지지않을 케릭이 있다면 뭐가 좋을지 추천좀 부탁드려요~,0,기타,건의
2021.03.09 22:08,꼼멩,모코코3000만큼감사해요 쿠폰 질문있어요,거기서 나오는 2주년 아바타는 본캐주고 디렉터의 편지 분해해서 나오는 모코코 아바타는 부캐 주고 싶은데어떤 캐릭터에 받든 창고이동이 가능한가 싶어서 받으려고 하니캐릭터에 귀속되는 아이템이 있는데 정말 받겠냐고 물어봐서요본캐에 받아야 하나요 부캐에 받아야 하나요,0,버그,질문
2021.03.09 22:05,160249531,님들아 조작키,첨 튜토리얼 끝나면 그 무슨 조작키 둘중에 하나 고르라고 하자나요??마우스 오른쪽버튼 클릭이 이동이고왼쪽버튼이 공격 이걸로 설정했는데너무 불편하더라구여 그 두번째 조작법으로 변경하려면 어케해야되여???,-1,기타,질문
2021.03.09 22:05,즐거운잼민이,왜울어 ㅠㅠ,메 유투버엿던 려성 유투버가영혼을 데우는 커피 대목에서 울면서뭔 디렉터가 이래 ㅠㅠ이러면서 감동해 ㅋㅋㅋㅋㅋㅋㅋㅋ앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ애니겜좋아하는 유저들은 다이렇게 귀엽나?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ말투도 귀엽네앜ㅋㅋㅋㅋㅋ 귀엽누 ㅋㅋㅋㅋ,-1,버그,질문
2021.03.09 22:04,Korean012,각성 퀘스트 어떻게 깨나요?,i 눌른 다음 익히라는데 관련된 템이 없고 없으면 우편에 있다는데 우편에도 없어요 템렙 915인데 아직 각성기도 못쓰고 잇어요,0,아이템,의견
2021.03.09 22:02,STOVE161463923187111,님들아 아르테미스 숨겨진 이야기 백마탄왕자 ㅠㅠ,,0,기타,의견
2021.03.09 22:02,소오루,직업뭐가괜찮나요?,처음 시작해보려고하는데.생각보다 직업이많은거같아서 고민되네요,0,캐릭터,의견
2021.03.09 21:27,유고딕,월령석 주는 성장지원상자 없어졌는데,다시 받을 수 있는 방법 있을까요월령석도 없어졌네요...,0,기타,질문
2021.03.09 21:19,160249531,접핑권 새로 다시 받고싶은데,점핑권 잘못 만들어서 새로 받아서 다시 키우거싶은데 같은명의면 계정 새로파도 안준다 그래서 부모님 명의로 새로 가입해서 할라하는데여처음 가입할때만 본인인증하면 되나요아니면 나중에 결제같은거 할때마다 계속 인증해야하나요??그리고 부모님 명의 계정이어도 결제는제 명의 핸드폰이나 카드로 결제 가능한가요,0,캐릭터,질문
2021.03.09 21:14,란슬님,신규가 복귀보다 혜택이 더 좋나요?,로아 시즌1 로헨델인가 까지 한적 있어서 복귀유저 라고 뜨네요신규랑 복귀랑 출첵이나 뭐 이벤트가 다른거 같은데신규로 하는게 더 혜택이 좋나요? 아님 차이가 없나요?그리고 같은민번으로 계정 하나더 생성 가능한가요?,0,기타,질문
2021.03.09 21:12,뚜하뚜하,렘 4기가,렘 4기가인데 안 돌아가나요 ?,0,기타,질문
2021.03.09 20:56,Verderbnis,냥바타 출석 이벤트!,달마다 나오는 출석 이벤트는 약 한달 동안 25일 출석체크하는데 냥바타도 동일한 룰 인가요?아니면 하루 빠지면 머리 받지 못할 수도 있나요??,0,기타,질문
2021.03.09 20:55,STOVE90045164,점핑권,점핑권사용후에 스트라이커 출시하면 하나더준다고 들었는데점핑권 미사용한상태이면 2개의캐릭터를 점핑권사용 할수있는건가요?,0,캐릭터,질문
