created,user,header,content,sentiment,theme1,da
2018.11.11 00:01,STOVE83344974,그냥지금 꿀잠을자고있다는것을 암시?ㅋㅋㅋ,,-1,이벤트,의견
2018.11.11 00:01,song2049,■초보자가 꼭 알아야할 팁!!,초보들은 뭐부터 시작해야할지? 무슨 캐릭을 해야할지?,1,이벤트,인증
2018.11.11 00:01,STOVE71880317,점검해서 해외유저 다 차단하자;,넥슨도 해외는 서버 따로한다,1,이벤트,인증
2018.11.11 00:01,STOVE21144643,오오 개꿀팁 로아 다시키면 패치하는데 패치받으면 대기열 빨리줄어든다 초단위로 대박...공유,&nbsp;ㄱㄱㄱㄱ 전이제 접속해서 키우러가봅니다,0,이벤트,인증
2018.11.11 00:01,rhdhs,기에나 20미만 친구초대해드려요 만렙바드,닉 초고온입니다,0,이벤트,의견
2018.11.11 00:01,XOXD,운영진 꼭 야근하시오 주말도 출근하시오,서버좀,1,이벤트,인증
2018.11.11 00:01,하나뿐인캐릭,진짜 이렇게 운영할려구 5년을 개발했냐??,5년동안 개발하면 머하노????????????????????????????이따구로 할라구 게임 개발했냐????????,1,이벤트,의견
2018.11.11 00:01,꼴통서기,신규서버도 9천다리냐 지금 12시에?,야이 개샌ㅁ아ㅣㅣㅏㄴㅇ리ㅏㅓㅣㅏㄴㅇㅁㄹ히ㅏㄴㅇ리ㅏ헝나ㅣㄹ허ㅏㅣㄴㅇㄹ허ㅏㅣㄴㅇㄹ하ㅣㅓㄴㅇ리ㅏ허ㅣㅏㄴㅇㄹ허ㅣㅏㄴㅇ러하ㅣ망해라!,-1,버그,의견
2018.11.11 00:02,꼴통서기,19000 대기 9000에서 팅 야이 개쓰빈암다,제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !,-1,버그,의견
2018.11.11 00:02,대기순위18000,인해전술 쌉오지는데 투자 받은 돈때문에 못막누~,인해전술 쌉오지는데 투자 받은 돈때문에 못막누~인해전술 쌉오지는데 투자 받은 돈때문에 못막누~인해전술 쌉오지는데 투자 받은 돈때문에 못막누~인해전술 쌉오지는데 투자 받은 돈때문에 못막누~인해전술 쌉오지는데 투자 받은 돈때문에 못막누~인해전술 쌉오지는데 투자 받은 돈때문에 못막누~인해전술 쌉오지는데 투자 받은 돈때문에 못막누~인해전술 쌉오지는데 투자 받은 돈때문에 못막누~인해전술 쌉오지는데 투자 받은 돈때문에 못막누~,1,회사,의견
2018.11.11 00:02,꼴통서기,■꼭 필요한 팁 공유!!,필요한 팁을 서로 공유할수 있는 공간입니다.초보들은 뭐부터 시작해야할지? 무슨 캐릭을 해야할지?,-1,버그,의견
2018.11.11 00:02,70060364,"정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!","정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!",-1,이벤트,의견
2018.11.11 00:02,강이깅,대기열!!!!!!!!!!!!,접속시간 인정해주라 게임 플레이 시간보다 대기시간이 더 길다 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,-1,이벤트,의견
2018.11.11 00:02,83419208,한정스페셜,한정런칭스페셜 &nbsp;샀는데 &nbsp;.. &nbsp;렉때문에 &nbsp;군마가 &nbsp;날라간거 &nbsp;같은데 &nbsp;ㅠㅠ &nbsp;복구는 &nbsp;빨리해주려나 &nbsp;.. &nbsp;말없이 &nbsp;힘들당일반말도&nbsp; 버려진거같은디&nbsp; 환장&nbsp; 하네&nbsp; ...,-1,이벤트,인증
2018.11.11 00:02,꼴통서기,제발 망해라 개 ㅈ망겜 ! 4시간째 대기 타다가 간다!,제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !제발 망해라 개 ㅈ망겜 !,0,이벤트,정보
2018.11.11 00:02,STOVE83583355,총플레이시간 대기시간빼라 짜증나니까 한것도 없구만,.,1,이벤트,인증
2018.11.11 00:02,식빵몬,버그 때문에 퀘스트 진행이 안됩니다....................,"게임내 버그제보에 글을 적긴했는데, 운영자분들 제발 이 글 보고 있으시면 조치좀 부탁드립니다.저 지금 진행이 전혀 안되고 있습니다!!!!!2시간 30분 대기타고 들어갔는데 지금 진심으로 참 감정 복잡합니다..버그제보 했는 글 좀 확인해주세요!!!!!게임내 버그제보하기로 했습니다!!!!ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ",-1,이벤트,의견
2018.11.11 00:02,82641539,지금 오픈베타테스트 아닙니까?,아직 테스트 잖아요??다들 불만 드럽게 많네그럼 하지마 좀....그러면서 다할거면 좀 도움될만한 말이나 하던가뭔 불만들이 그렇게 많냐게임 하지마 그럼 대기열이라도 줄어들게,-1,이벤트,의견
2018.11.11 00:02,Blackdoor,"스토브, 자게, 로스트아크 탈퇴는 지능순이라는 단어 곧 나올듯?",탈퇴는 지능순 ㅆㅂㄱ 간다 자게 개싀키들아 남은 유저만이라도 잘챙겨라,-1,이벤트,의견
2018.11.11 00:02,허쩌러러,쯧쯧 부실하구만,제작만 7년하면 모하나 관리가 안 되는데...투자한 돈이 아깝다 쯧쯧,-1,이벤트,의견
2018.11.11 00:02,83062481,초대 해드려요 닉 적어주세요,,1,이벤트,인증
2018.11.11 00:02,5007551,OBT라서 이따구로 하는거냐?,OBT라서 한달인데 서버증설하기엔 아깝고 그런거냐 응?,0,이벤트,질문
2018.11.11 00:02,83102936,"서버는 원래 1개다 , 속고있는거다","다른서버 사람들끼리 필드에서 만나는 장면 - 내가아니고 다른유저가 찍어서 올린거 캡쳐해옴원래부터 서버는 1개였음오늘아침점검으로 신서버 1개 내놓은거는 눈가리고 아웅 한 짓인거지,신서버라고 말하면서 한개 내놔봤자 어차피 1개서버인 셈인데뭐하러 서버마다 캐릭생성제한 다르게 걸고, 대기순위도 다르게 해놨냐?서버 1개면서?? 유저를 개호구로 보고 아주 속여먹네신서버 낸게 아니고 접속하는 입구를 한개 더 만들기만 한 셈이지",1,이벤트,인증
2018.11.11 00:03,10906859,서버상관없이 19렙이하분들 초대해드립니다!,댓주세요 ㅎㅎ,0,이벤트,의견
2018.11.11 00:03,민둑아,** 차단해라 제발;;;,클라이언트까지 해킹한 짱깨들 차단안박냐?국산겜에한국서버다.,0,이벤트,정보
2018.11.11 00:03,서머너빠샤,자고 일어나면 들어갈수있겠죠??,1만4천명 대지중인데.. 한숨 자고 일어나면 입장할수있겠죠,-1,이벤트,의견
2018.11.11 00:03,댜비,공지가 없는 이유를 알겠다 정답은 문제에있었다.,"안녕하세요. 로스트아크입니다.현재 많은 모험가분께서 동시에 접속을 시도하시어, &nbsp;일부 서버 접속 시도 시에 대기열이 발생하고 있습니다.다소 불편하시더라도 잠시만 기다려 주시면 정상적으로 접속이 가능하오니 너그러운 양해를 부탁드립니다.감사합니다.원활한 접속이 가능해지면 공지한다했다 원활한 접속이 안되니 못올리네...",1,이벤트,인증
2018.11.11 00:03,STOVE83583355,총플레이시간 대기시간빼라 짜증나니까 한것도 없구만,.,0,유저,친목
2018.11.11 00:03,STOVE198234129,■직업추천■ 직업순위확인 / 직업스킬 공략,&nbsp;&nbsp;,,,
2018.11.11 00:03,20342908,[친구초대이벤트]친구초대 이벤트 안하신분들 친구초대해드립니다,댓글로 캐릭명 달아주세여~,0,기타,친목
2018.11.11 00:03,70060364,"정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!","정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!",0,기타,친목
2018.11.11 00:03,song2049,★★★★알데바란 서버님들 귓말좀 전해주세요.★★★★,★★★★알데바란 서버님들 귓말좀 전해주세요.★★★★알데바란서버에 [[ <strong>마룡킬러</strong> ]] 님에게 공홈친추 [ <strong>해머또</strong> ] 삭제좀 해달라고 전해주세요/.서버를 옮기게 되어 더이상 알데바란에서 하지 않습니다.알데바란 서버에 접속조차 할수 없어 귓말을 할수가 없어요..,1,이벤트,의견
2018.11.11 00:03,20161924,또 팅겻다,무슨 자신감으로 처음에 4서버로 시작했냐&gt;??무슨 자신감으로 이벤트만 존~나게 싸질렀냐?무슨 자신감으로 런칭했냐?느그들은 겜만들지말아라 아패로도,-1,버그,의견
2018.11.11 00:03,STOVE198234129,꿀팁▶ 만렙 육성 Tip / 친구구하기,,-1,버그,의견
2018.11.11 00:03,STOVE83583355,총플레이시간 대기시간빼라 짜증나니까 한것도 없구만,.,1,회사,의견
2018.11.11 00:03,10906859,■초보자가 꼭 알아야할 팁!!,초보들은 뭐부터 시작해야할지? 무슨 캐릭을 해야할지?,-1,버그,의견
2018.11.11 00:02,70060364,"정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!","정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!정액제 2만원 = 거지,급식,짱깨 박멸 가능!쾌적한 환경에서 겜하자!!",-1,이벤트,의견
2018.11.11 00:02,82548794,기나긴 대기시간을 틈타 직업 추천좀... 버서커랑 서머너중에...,희소한 워로드랑 바드 둘중하려는데 파티를 하는순간 1.5인분...패턴 보면서 딜 넣고 딜 넣으면서 벞/힐 해주고... 안맞을거 같아서그나마 덜 피곤해 보이는 저 두 직업을 고민하고 있습니다.들어가 봐야 뭘 하든 할텐데.. 대기열 2만 넘사...,-1,이벤트,의견
